0,0,0,0
2.807354922057604,2.315621328097676,6.00871334163964,7.0
3.321928094887362,2.0724777959825587,6.078494381702624,10.0
3.0,2.216138861318252,6.046232625696084,8.0
3.169925001442312,1.7578474113373668,6.2713999676504395,9.0
2.584962500721156,1.501964175055472,6.41473438228041,6.0
2.321928094887362,1.6471241740221974,6.3809170016818975,5.0
2.0,0.8582614094298798,6.826254176984335,4.0
2.584962500721156,1.0375237011959664,6.847978465383507,6.0
2.584962500721156,0.920583366608634,6.857678151595099,6.0
2.321928094887362,1.128904380272597,6.790351718129228,5.0
1.0,0.47052878933473385,7.21807048084404,2.0
2.584962500721156,1.4208583724634534,6.494326995340228,6.0
2.807354922057604,1.6373244854799736,6.339143404289545,7.0
2.807354922057604,1.9193070207589347,5.614984952190363,7.0
3.169925001442312,1.9668474620788565,5.560173155355889,9.0
1.584962500721156,0.8091613815282843,6.855250654904268,3.0
2.0,0.8001746872589786,6.862538306202891,4.0
3.0,2.0724391088438416,6.05947531292383,8.0
2.584962500721156,1.9178206515732055,6.153823673372914,6.0
2.584962500721156,1.8656225961011612,6.203101569540217,6.0
2.584962500721156,0.42942948596860897,7.307955886831909,6.0
3.321928094887362,2.232645195756995,5.997548188325971,10.0
3.0,2.319615301368694,5.997548188325971,8.0
3.321928094887362,2.0710762044181386,6.080402857175686,10.0
3.321928094887362,1.767923610573314,6.2734315193082475,10.0
2.807354922057604,1.8716099862669269,6.297913203286036,7.0
3.0,1.8302782534956963,6.267340809095327,8.0
3.0,2.2271759692194673,6.061371862317546,8.0
2.584962500721156,1.7824162307063218,6.277498573777815,6.0
3.0,2.139130409223377,6.0274145969824335,8.0
2.807354922057604,1.5585784492038501,6.399895274324044,7.0
2.584962500721156,1.0268818521949779,6.862538306202891,6.0
2.807354922057604,1.0416370663503243,6.7760962561597475,7.0
2.321928094887362,1.1301890731029836,6.780841421605238,5.0
1.0,0.45763623118645924,7.196612077333541,2.0
2.584962500721156,1.5240258793941108,6.470458770499352,6.0
2.584962500721156,1.7544411391974248,6.283609052597196,6.0
3.169925001442312,2.074773924768594,6.063269599281328,9.0
2.321928094887362,0.8434493153901133,6.816643118657008,5.0
2.0,0.8307116051416789,6.833480275266252,4.0
2.0,0.8288601008418257,6.826254176984335,4.0
3.321928094887362,2.15484007449967,5.982725702843546,10.0
3.0,2.31848464828874,5.9115027778096945,8.0
3.169925001442312,2.0933119220098075,6.04812089322441,9.0
3.321928094887362,2.229572790038288,5.984574505594734,10.0
3.169925001442312,2.076810929778687,6.070872445173843,9.0
3.169925001442312,2.060421672350143,6.072776136752762,9.0
3.169925001442312,1.9909891450267587,6.132388568747485,9.0
3.0,1.9965160005227884,6.147962888922082,8.0
3.169925001442312,1.8879173018437332,6.203101569540217,9.0
3.321928094887362,1.8575901045248007,6.189224384820888,10.0
2.584962500721156,1.990833170250867,6.211059365011083,6.0
3.0,2.2880074663704772,6.006849596806625,8.0
3.321928094887362,2.02629035633628,6.072776136752762,10.0
3.321928094887362,2.409490352995583,5.857859376922129,10.0
2.321928094887362,1.4985302344351408,6.404128009293836,5.0
1.584962500721156,0.0756289119680775,7.579680274013526,3.0
2.321928094887362,1.3269912435176083,6.671058594593372,5.0
2.0,1.4858442317407838,6.5381779541203775,4.0
2.0,1.0812015681327027,6.8190433451072385,4.0
2.807354922057604,2.32783226704039,6.147962888922082,7.0
2.584962500721156,1.7021140849811962,6.468297628625438,6.0
2.321928094887362,1.528274833096896,6.531562596999851,5.0
3.169925001442312,2.5161434439687733,5.833157560272458,9.0
2.321928094887362,0.8551523108436252,6.809452566844079,5.0
3.169925001442312,2.262583170905396,5.958794800032171,9.0
3.0,2.080059051051352,6.089963239026591,8.0
2.807354922057604,1.6875210150855628,6.308170390913537,7.0
2.584962500721156,1.4192544337467554,6.442476081205775,6.0
3.321928094887362,1.2094947937616927,6.50742039654051,10.0
2.807354922057604,1.9030344865043556,6.235055730877193,7.0
3.0,1.1684543499971018,6.6322202397618355,8.0
2.807354922057604,1.3179437000100904,6.549233378459438,7.0
2.584962500721156,1.538323369880232,6.4275084965498035,6.0
2.807354922057604,1.810428392165607,6.297913203286036,7.0
2.807354922057604,2.1074922046736617,6.159695642526895,7.0
2.0,1.4550733315629385,6.470458770499352,4.0
1.584962500721156,1.038029082747242,6.855250654904268,3.0
2.584962500721156,1.5400359623467736,6.457513537880813,6.0
3.169925001442312,1.752987912422587,6.3020120729269635,9.0
2.584962500721156,1.563043119539721,6.485627294073864,6.0
2.584962500721156,1.5026683811859265,6.487800033535866,6.0
2.321928094887362,1.3167382528648932,6.58262511900223,5.0
2.321928094887362,0.7229368062858166,6.956208010095028,5.0
2.0,0.5308715560060203,7.132995616981422,4.0
2.0,1.47309787882123,6.511796603935629,4.0
2.321928094887362,1.7376478924517513,6.30611628137563,5.0
2.807354922057604,1.9425077666093857,6.132388568747485,7.0
3.321928094887362,2.2083642264247554,5.880984846676149,10.0
2.807354922057604,2.0813220773505754,6.086135480862526,7.0
2.0,1.2425838900410662,6.616359104921271,4.0
2.584962500721156,1.8031488500053259,6.2390731636934795,6.0
2.807354922057604,1.7610000395008782,6.233048954008548,7.0
2.807354922057604,0.7931571729086397,6.9913657401099485,7.0
3.0,0.9269061531455973,6.7975019656386655,8.0
2.807354922057604,0.8636602586973267,6.843138904630587,7.0
3.0,1.677949672094305,6.393556652395034,8.0
